"uid","vid","setNum","DeviantName","Harmonic","Pitch","Tempo","reactionTime","hit","engagement_notifi","Q1","Q2","Q3","age","gender","audition","vision","MultitaskingAbility","MultitaskingExperience","MusicExperience","UsingNotifi","computerExperience","handness","Env.Q1","Env.Q2","Env.Q3","Env.Q4","Env.Q5","Env.Q6","Duration","ageGroup"
"-LLSAnHpoTGN1MKDX-zC","video1","Set1","ComplexHighSlow","Complex","High","Slow",2262,1,16,"Right","Right","Right",26,"Male","Yes","Yes","Mid","Often","None","Sometimes","High","left","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","1400","adult"
"-LLSAnHpoTGN1MKDX-zC","video1","Set1","SimpleHighFast","Simple","High","Fast",1595,1,16,"Right","Right","Right",26,"Male","Yes","Yes","Mid","Often","None","Sometimes","High","left","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","562","adult"
"-LLSAnHpoTGN1MKDX-zC","video1","Set1","SimpleHighSlow","Simple","High","Slow",1730,1,16,"Right","Right","Right",26,"Male","Yes","Yes","Mid","Often","None","Sometimes","High","left","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","900","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleHighFast","Simple","High","Fast",884,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1043,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleLowSlow","Simple","Low","Slow",851,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexLowFast","Complex","Low","Fast",928,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleLowFast","Simple","Low","Fast",915,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleHighSlow","Simple","High","Slow",835,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexHighSlow","Complex","High","Slow",915,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexHighFast","Complex","High","Fast",930,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1011,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexLowFast","Complex","Low","Fast",835,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleLowSlow","Simple","Low","Slow",756,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleLowFast","Simple","Low","Fast",868,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleHighFast","Simple","High","Fast",842,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","SimpleHighSlow","Simple","High","Slow",907,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexHighFast","Complex","High","Fast",834,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAoOT0E0x-hc8Ia-a","video1","Set1","ComplexHighSlow","Complex","High","Slow",1003,1,16,"Right","Right","Right",45,"Male","Yes","Yes","Good","Often","Somewhat","Often","High","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleHighFast","Simple","High","Fast",1153,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","562","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1463,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleLowSlow","Simple","Low","Slow",1223,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","900","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexLowFast","Complex","Low","Fast",1318,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","875","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleLowFast","Simple","Low","Fast",1286,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","562","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleHighSlow","Simple","High","Slow",1238,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","900","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexHighSlow","Complex","High","Slow",1118,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexHighFast","Complex","High","Fast",1144,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","875","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1278,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexLowFast","Complex","Low","Fast",1143,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","875","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleLowSlow","Simple","Low","Slow",1237,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","900","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleLowFast","Simple","Low","Fast",1078,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","562","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleHighFast","Simple","High","Fast",1053,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","562","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","SimpleHighSlow","Simple","High","Slow",1280,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","900","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexHighFast","Complex","High","Fast",1102,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","875","adult"
"-LLSAtXhKt1Xa85fMP7R","video1","Set1","ComplexHighSlow","Complex","High","Slow",1310,1,16,"Right","Right","Right",49,"Female","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","earphone","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleHighFast","Simple","High","Fast",842,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1194,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleLowSlow","Simple","Low","Slow",1220,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexLowFast","Complex","Low","Fast",810,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleLowFast","Simple","Low","Fast",851,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleHighSlow","Simple","High","Slow",939,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexHighSlow","Complex","High","Slow",946,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexHighFast","Complex","High","Fast",947,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexLowSlow","Complex","Low","Slow",835,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexLowFast","Complex","Low","Fast",842,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleLowSlow","Simple","Low","Slow",866,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleLowFast","Simple","Low","Fast",979,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleHighFast","Simple","High","Fast",842,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","SimpleHighSlow","Simple","High","Slow",805,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexHighFast","Complex","High","Fast",878,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLSAwjpYEMvyTpFc2Bq","video1","Set1","ComplexHighSlow","Complex","High","Slow",941,1,16,"Right","Right","Right",27,"Male","Yes","Yes","Good","Often","Experienced","Often","High","right","monitorTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleLowFast","Simple","Low","Fast",1683,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","562","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1737,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","1400","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexHighSlow","Complex","High","Slow",1678,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","1400","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleHighFast","Simple","High","Fast",1898,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","562","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleHighSlow","Simple","High","Slow",1657,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","900","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleLowSlow","Simple","Low","Slow",1549,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","900","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexHighFast","Complex","High","Fast",1610,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","875","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexLowFast","Complex","Low","Fast",1585,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","875","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleLowFast","Simple","Low","Fast",1476,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","562","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexLowFast","Complex","Low","Fast",1707,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","875","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexLowSlow","Complex","Low","Slow",1732,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","1400","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleLowSlow","Simple","Low","Slow",1600,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","900","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexHighFast","Complex","High","Fast",1589,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","875","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","ComplexHighSlow","Complex","High","Slow",1657,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","1400","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleHighFast","Simple","High","Fast",1609,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","562","adult"
"-LLSAy4yfnWRVtgcSmWL","video1","Set1","SimpleHighSlow","Simple","High","Slow",1361,1,16,"Right","Right","Right",20,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","computerSpeaker","touchpad","Private","Quiet","LowPositive","900","adult"
